;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
1304;CCDSG;C2;SPD38;0.08267004983643585;0.0702867109334499;0.11071048229190288;121.0578231292517;180.94104308390024;238.89002267573696
1305;CCDSG;C3;SPD38;0.17616105408034055;0.15148568764708928;0.32000942978935143;342.0045351473923;736.8163265306123;980.2165532879818
1306;CCDSG;C4;SPD38;0.06685836825928593;0.06689082239592534;0.1528165829394927;57.833333333333336;271.81065759637187;407.4750566893424
1307;CCDSG;C5;SPD38;0.29924587739920133;0.31865381834977113;0.5554293383883147;595.1814058956916;1779.3707482993198;1900.8741496598639
1308;CCDSG;C6;SPD38;0.054677289830984944;0.06617080168867502;0.10373963071100922;52.47959183673469;262.0204081632653;283.8503401360544
1309;CCDSG;C7;SPD38;0.265652109149447;0.31217539476274364;0.5388411893749543;510.4138321995465;1857.9410430839002;1941.312925170068
1310;CCDSG;C8;SPD38;0.13807512331430963;0.21900250310952007;0.26059421812903294;225.67800453514738;1290.408163265306;1064.344671201814
1311;CCDSG;C9;SPD38;0.22417190596802372;0.324667337605263;0.20431448265775334;435.765306122449;1604.8662131519275;865.0425170068028
1312;CCDSG;D2;SPD38;0.6378615724558461;0.6685413661425567;0.7380580350947717;1477.249433106576;3296.7891156462583;2643.5714285714284
1313;CCDSG;D3;SPD38;0.7149457209511391;0.6753109861408331;0.6473755436855297;1806.7908163265306;3055.701814058957;2310.4897959183672
1314;CCDSG;D4;SPD38;0.5687792659398282;0.6697289257313263;0.6473317964439805;1266.2585034013605;3427.1768707482993;2469.4172335600906
1315;CCDSG;D5;SPD38;0.7089991068586347;0.6781295680099355;0.5732709003257458;1818.204081632653;3024.580498866213;2091.687074829932
1316;CCDSG;D6;SPD38;0.5896437853944533;0.6652963715789452;0.3979476931248104;1413.6825396825398;3017.5102040816328;1584.3185941043084
1317;CCDSG;D7;SPD38;0.4006636096198715;0.33267598475847415;0.1473904802058389;1100.843537414966;1096.232426303855;478.01927437641723
1318;CCDSG;D8;SPD38;0.3980023547650393;0.3554923008852868;0.23271519223733417;1089.7018140589569;1399.4512471655328;875.547619047619
1319;CCDSG;D9;SPD38;0.13092601447385824;0.22010161587748034;0.15212372695645635;206.63038548752834;1112.668934240363;615.562358276644
1320;CCDSG;E2;SPD38;0.11972570418261781;0.10516043252499305;0.06191761812208158;267.72902494331066;278.4886621315193;135.50907029478458
1321;CCDSG;E3;SPD38;0.40431560060377264;0.3169173076553081;0.06309805477610456;1173.2925170068027;935.4489795918367;240.79591836734693
1322;CCDSG;E4;SPD38;0.07799971698242995;0.06286200234359729;0.2340003089622921;66.7295918367347;301.88945578231295;631.3911564625851
1323;CCDSG;E5;SPD38;0.8734836726361829;0.909020278322356;0.8518084567059089;2142.9319727891157;4432.24716553288;3200.8072562358275
1324;CCDSG;E6;SPD38;0.04227721705009455;0.04367709144462009;0.04213972686137575;24.936507936507937;47.17120181405895;35.74716553287982
1325;CCDSG;E7;SPD38;0.5841210863742267;0.5318789436214645;0.33466296386488686;1527.7840136054422;2113.8543083900227;1205.5396825396826
1326;CCDSG;E8;SPD38;0.5602984252098221;0.4808575771466527;0.28713753268818354;1488.3095238095239;1780.2539682539682;997.3628117913833
1327;CCDSG;E9;SPD38;0.05261658395731913;0.0667018118941952;0.05583824501433112;48.43310657596372;194.56916099773244;114.40816326530613
1328;CCDSG;F2;SPD38;0.3846162511322531;0.34672694690624967;0.2222849491342406;1035.8304988662132;1349.315192743764;813.5510204081633
1329;CCDSG;F3;SPD38;0.13666999662377344;0.12173046761760242;0.35203942500593655;194.71485260770976;671.0334467120182;1049.8803854875284
1330;CCDSG;F4;SPD38;0.15107533418834718;0.2365261738151717;0.08982059694675155;279.1224489795918;1082.955782312925;397.3253968253968
1331;CCDSG;F5;SPD38;0.5599891564946305;0.5815284452290593;0.5573703518688193;1337.8503401360545;2781.877551020408;2026.7687074829932
1332;CCDSG;F6;SPD38;0.09401486752630776;0.09802373600613244;0.09713419436734769;155.1848072562358;327.49433106575964;243.66496598639455
1333;CCDSG;F7;SPD38;0.3689668246440469;0.3489488654902461;0.19474369892162952;972.2437641723355;1357.7301587301588;710.5861678004535
1334;CCDSG;F8;SPD38;0.3811216937553572;0.3583722843293633;0.24181387748473152;965.2369614512471;1421.3832199546484;847.4863945578231
1335;CCDSG;F9;SPD38;0.2083619791620746;0.31052010659665574;0.25423583700940416;387.0657596371882;1636.595238095238;1058.6065759637188
1336;CCDSG;G2;SPD38;0.1735834803065593;0.18544821613820406;0.3032938980551008;312.1780045351474;938.281179138322;968.9053287981859
1337;CCDSG;G3;SPD38;0.29220408622713484;0.19538409688709246;0.11673908291375361;849.0079365079365;496.23696145124717;312.8253968253968
1338;CCDSG;G4;SPD38;0.20983458510516392;0.12206397564495383;0.04936718368993096;628.4580498866213;183.68027210884352;87.31065759637188
1339;CCDSG;G5;SPD38;0.3510516315673071;0.36511579212861306;0.3550319455125357;817.3401360544218;1710.9410430839002;1251.7369614512472
1340;CCDSG;G6;SPD38;0.13753814261139521;0.1430917123923929;0.13764391443690066;265.36848072562356;549.4761904761905;399.5770975056689
1341;CCDSG;G7;SPD38;0.18855440053935937;0.1695860993791532;0.08523355816707215;463.5975056689342;536.9920634920635;236.9484126984127
1342;CCDSG;G8;SPD38;0.38797898703671224;0.3589703227014293;0.2516030332386765;1039.607142857143;1462.655328798186;930.5561224489796
1343;CCDSG;G9;SPD38;0.23757691377135234;0.319797106122066;0.123111337742072;471.60884353741494;1368.1836734693877;468.69274376417235
1344;CCDSG;H2;SPD38;0.10589131573053887;0.13033206248554216;0.06517376857780052;215.11111111111111;537.5861678004535;223.47675736961452
1345;CCDSG;H3;SPD38;0.0858516500970132;0.06542556908234812;0.12489075452392066;133.27437641723355;161.81632653061226;269.3582766439909
1346;CCDSG;H4;SPD38;0.5766416901225704;0.6013173000704173;0.08586628028011271;1556.9501133786848;2262.937641723356;464.5011337868481
1347;CCDSG;H5;SPD38;0.21203966989580197;0.22027076014435526;0.21014451411922053;462.7267573696145;955.4988662131519;689.578231292517
1348;CCDSG;H6;SPD38;0.2910623158686921;0.3028819544496118;0.29662258826061216;686.40589569161;1440.0102040816328;1060.8321995464853
1349;CCDSG;H7;SPD38;0.40787384315067404;0.38782998477138925;0.2676564368826468;1094.6950113378684;1655.767573696145;1010.157596371882
1350;CCDSG;H8;SPD38;0.3903364166004996;0.36203271582714;0.23940717321937924;1051.8775510204082;1475.0022675736961;893.1473922902494
1351;CCDSG;H9;SPD38;0.13334045802675054;0.2217881550360023;0.0740059645489308;226.32426303854876;1022.4880952380952;310.9041950113379
1352;CCDSG;I2;SPD38;0.2418189663127138;0.22813087761523632;0.3815150158900556;497.2687074829932;1111.0680272108843;1199.9886621315193
1353;CCDSG;I3;SPD38;0.34641929078701145;0.44580632356592687;0.10483805088694842;806.936507936508;1902.1859410430839;515.7233560090702
1354;CCDSG;I4;SPD38;0.30630373648416276;0.19785926531665257;0.26992313567219484;850.8684807256236;671.1133786848072;783.1088435374149
1355;CCDSG;I5;SPD38;0.11505607293739542;0.119580894972484;0.11780683089846161;216.6984126984127;448.5657596371882;331.7324263038549
1356;CCDSG;I6;SPD38;0.4904819401865319;0.5087740741525237;0.49007627612049687;1173.249433106576;2431.4172335600906;1780.4149659863945
1357;CCDSG;I7;SPD38;0.21432301926888464;0.1783777516565681;0.06942331780828673;559.5192743764172;507.328798185941;172.13151927437642
1358;CCDSG;I8;SPD38;0.13866119658725057;0.12491709767916419;0.06347299067067386;313.1950113378685;352.9251700680272;141.45804988662132
1359;CCDSG;I9;SPD38;0.200382384914168;0.332480111755835;0.10999932824696579;365.4937641723356;1565.3503401360545;515.327664399093
1360;CCDSG;J2;SPD38;0.3116056249848567;0.4211379433287216;0.40769523730642676;627.1065759637188;2239.1020408163267;1598.6009070294785
1361;CCDSG;J3;SPD38;0.4641137478904235;0.4268702344102573;0.07175758347888961;1254.2539682539682;1416.5714285714287;278.47392290249434
1362;CCDSG;J4;SPD38;0.1446116184487197;0.19654917167481062;0.35856090017774506;219.77324263038548;1209.0385487528345;1293.9002267573696
1363;CCDSG;J5;SPD38;0.053707643726579886;0.05604625901441654;0.05507788998701864;61.888888888888886;134.2392290249433;102.70408163265306
1364;CCDSG;J6;SPD38;0.7005190842915338;0.7295701357396962;0.6996294752811637;1752.327664399093;3659.4784580498867;2661.9807256235827
1365;CCDSG;J7;SPD38;0.3922543998855895;0.3391379153362076;0.1895705099329693;1081.704081632653;1259.1587301587301;654.6859410430839
1366;CCDSG;J8;SPD38;0.4291527221114033;0.38174257637053943;0.20448574764828092;1171.0839002267574;1434.2460317460318;740.7936507936508
1367;CCDSG;J9;SPD38;0.3522607448482606;0.32586692035619164;0.10161749647737219;898.2426303854875;1091.3582766439908;322.7482993197279
1368;CCDSG;K2;SPD38;0.6918939108462919;0.6748935802404378;0.4815000601044761;1760.8718820861677;2921.387755102041;1785.0680272108843
