;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
229;CCDSG;C7;SPD30;0.24915087211142484;0.3086017054873146;0.4401780436230161;0.027857452630996704;0.08796477317810059;0.08896005153656006
230;CCDSG;C8;SPD30;0.1317133939563855;0.21709941463635524;0.21672147228417887;0.01313096284866333;0.06472510099411011;0.051341474056243896
231;CCDSG;C9;SPD30;0.22049751630997516;0.32548053108131275;0.17032980782362261;0.025208771228790283;0.08324378728866577;0.04277694225311279
232;CCDSG;D2;SPD30;0.615577166707844;0.6669629815484178;0.6013794631384072;0.07671117782592773;0.15059912204742432;0.1146605908870697
233;CCDSG;D3;SPD30;0.6948897866842357;0.6743324968953293;0.5264377684789071;0.09540851414203644;0.14135774970054626;0.10168173909187317
234;CCDSG;D4;SPD30;0.5513498871517919;0.6696578867578864;0.5299896789894665;0.0666840672492981;0.16251248121261597;0.11046862602233887
235;CCDSG;D5;SPD30;0.6917033372505696;0.6782259685719281;0.46637951748741424;0.09825462102890015;0.1436486840248108;0.09401661157608032
236;CCDSG;D6;SPD30;0.5806780860783121;0.668463252425483;0.3267578584164854;0.07744783163070679;0.15010753273963928;0.07355174422264099
237;CCDSG;D7;SPD30;0.396197657908833;0.33372553897461216;0.1197204222776076;0.06281998753547668;0.055951207876205444;0.023518115282058716
238;CCDSG;D8;SPD30;0.39110162594791653;0.3548109216124912;0.1915756853510316;0.0628499686717987;0.0702897310256958;0.042430877685546875
239;CCDSG;D9;SPD30;0.1280278059441185;0.22035853314368364;0.12684510194661536;0.012620717287063599;0.05983439087867737;0.03152504563331604
240;CCDSG;E2;SPD30;0.11785879894571367;0.10533190690170467;0.05044621599680884;0.016562551259994507;0.017301619052886963;0.0088731050491333
241;CCDSG;E3;SPD30;0.4025987344070667;0.3185092831590524;0.05206156386426662;0.06479296088218689;0.04696321487426758;0.012174487113952637
242;CCDSG;E4;SPD30;0.06960733967874581;0.06116415768077563;0.18797381917746636;0.005190104246139526;0.01634839177131653;0.030923128128051758
243;CCDSG;E5;SPD30;0.8488606711574492;0.9090458796583911;0.6946484834808557;0.11624562740325928;0.21296805143356323;0.14534515142440796
244;CCDSG;E6;SPD30;0.04101104620092573;0.04367107545351002;0.034192980550179386;0.0032410025596618652;0.005883514881134033;0.003968983888626099
245;CCDSG;E7;SPD30;0.5744400245394422;0.5332693063553101;0.2722851651223135;0.08694863319396973;0.10615086555480957;0.05705249309539795
246;CCDSG;E8;SPD30;0.5516228800678189;0.48199977859423526;0.23297900992458506;0.08657777309417725;0.0911073088645935;0.04813215136528015
247;CCDSG;E9;SPD30;0.05120198479783693;0.06672897620079601;0.045846343099631;0.004208177328109741;0.01306942105293274;0.007587999105453491
248;CCDSG;F2;SPD30;0.3779464121416193;0.3463167604288402;0.182354938435341;0.05686664581298828;0.06620392203330994;0.0388268381357193
249;CCDSG;F3;SPD30;0.12451190046756956;0.11946291659113446;0.28411758543690024;0.01196974515914917;0.032945454120635986;0.04862254858016968
250;CCDSG;F4;SPD30;0.1503256702461682;0.23797536750789128;0.07587367975956937;0.016829609870910645;0.05815190076828003;0.021349668502807617
251;CCDSG;F5;SPD30;0.5436453939405643;0.5815121883205475;0.4535198423238307;0.07404334843158722;0.13647593557834625;0.09397289156913757
252;CCDSG;F6;SPD30;0.09113115022769672;0.09800546506026638;0.07887717857948118;0.010364383459091187;0.01949220895767212;0.013604849576950073
253;CCDSG;F7;SPD30;0.36367279394280905;0.34965591218188585;0.16037655040687607;0.056634604930877686;0.07060873508453369;0.035497963428497314
254;CCDSG;F8;SPD30;0.37392587459869375;0.3588513847085072;0.19751430970293563;0.05663365125656128;0.07351696491241455;0.04125303030014038
255;CCDSG;F9;SPD30;0.20292072581500278;0.31029125360695947;0.2114969234232257;0.02283225953578949;0.08628003299236298;0.05275322496891022
256;CCDSG;G2;SPD30;0.16372783310486955;0.1840845632320508;0.2451993359289933;0.018300950527191162;0.046743422746658325;0.04520517587661743
257;CCDSG;G3;SPD30;0.28733773462551687;0.19485700369082434;0.09415753496860811;0.04942813515663147;0.02721315622329712;0.01719173789024353
258;CCDSG;G4;SPD30;0.20614048106314192;0.12137856618023891;0.03985204242898504;0.03922659158706665;0.013040214776992798;0.006962984800338745
259;CCDSG;G5;SPD30;0.34057850995791983;0.3650706537361612;0.2886170530200742;0.046396076679229736;0.08588302135467529;0.059569165110588074
260;CCDSG;G6;SPD30;0.133484074065584;0.14309828936265345;0.11185685886991764;0.01652415096759796;0.030639871954917908;0.02099744975566864
261;CCDSG;G7;SPD30;0.18603221794406188;0.17014336617830625;0.06970566127290902;0.02811199426651001;0.030011475086212158;0.01301237940788269
262;CCDSG;G8;SPD30;0.3805357557676514;0.3585189966110277;0.20635940259164137;0.060874998569488525;0.07474178075790405;0.045423299074172974
263;CCDSG;G9;SPD30;0.23605242692388584;0.3229246585188969;0.10158767978555693;0.02811497449874878;0.07575002312660217;0.02421790361404419
264;CCDSG;H2;SPD30;0.10463710295425656;0.13124578133305997;0.05375362373205205;0.013325721025466919;0.03001078963279724;0.012329280376434326
265;CCDSG;H3;SPD30;0.08110576316316345;0.06468614263609583;0.10034240502207649;0.010423332452774048;0.012633979320526123;0.016012489795684814
266;CCDSG;H4;SPD30;0.5767335551166057;0.6071090933901442;0.07298889516406278;0.08725397288799286;0.1190171092748642;0.024604707956314087
267;CCDSG;H5;SPD30;0.20588524039446787;0.22029907945527835;0.17087591205394875;0.027538955211639404;0.05069619417190552;0.03468221426010132
268;CCDSG;H6;SPD30;0.2822880641711828;0.30282381563622496;0.24106256071760895;0.03958436846733093;0.0735446959733963;0.051291078329086304
269;CCDSG;H7;SPD30;0.40012558594505215;0.3880975767294493;0.21867398121629747;0.06354427337646484;0.08502937853336334;0.049506425857543945
270;CCDSG;H8;SPD30;0.38344622843014453;0.36195782113398517;0.1965767856615489;0.06160828471183777;0.07563522458076477;0.043696433305740356
271;CCDSG;H9;SPD30;0.13292983015306242;0.22391169187186843;0.062134376889800655;0.014337942004203796;0.058677151799201965;0.017469927668571472
